[INFO ] 2018-05-22 11:37:57,758 -- WorkingPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[INFO ] 2018-05-22 11:37:57,770 -- Your original rating data path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/reduzido.csv
[INFO ] 2018-05-22 11:37:57,771 -- Current working path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[WARN ] 2018-05-22 11:37:57,775 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2018-05-22 11:37:58,066 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,090 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,093 -- DataPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,619 -- Rating data set has been successfully loaded.
[INFO ] 2018-05-22 11:37:58,628 -- 
/***************************************************************************************************
 *
 * Dataset: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 548
 * Item amount: 549
 * Rate amount: 607
 * Context dimensions: 2 (latitude, longitude)
 * Context conditions: 1096 (latitude: 548, longitude: 548)
 * Context situations: 547
 * Data density: 0.00000067185363493266%
 * Scale distribution: [2.0 x 61, 4.0 x 194, 1.0 x 33, 5.0 x 180, 3.0 x 139]
 * Average value of all ratings: 3.703460
 * Standard deviation of all ratings: 1.152765
 * Mode of all rating values: 4.000000
 * Median of all rating values: 4.000000
 *
 ***************************************************************************************************/
[INFO ] 2018-05-22 11:37:58,631 -- With Setup: cv -k 10 -p on --rand-seed 1 --test-view all
[DEBUG] 2018-05-22 11:37:58,640 -- Fold [1]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,647 -- Fold [2]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,662 -- Fold [3]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,679 -- Fold [4]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,699 -- Fold [5]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,728 -- Fold [6]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,756 -- Fold [7]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,840 -- Fold [8]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,847 -- Fold [9]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,850 -- Fold [10]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:38:47,866 -- BPR fold [4] iter 188: loss = 369.0008, delta_loss = -7.133411, learn_rate = 1.9860285E-20
[DEBUG] 2018-05-22 11:38:47,875 -- BPR fold [3] iter 190: loss = 286.32904, delta_loss = -1.0179988, learn_rate = 7.102876E-16
[DEBUG] 2018-05-22 11:38:47,883 -- BPR fold [6] iter 188: loss = 338.78827, delta_loss = -5.1930666, learn_rate = 7.511728E-18
[DEBUG] 2018-05-22 11:38:47,968 -- BPR fold [5] iter 190: loss = 281.0482, delta_loss = 4.439896, learn_rate = 7.102876E-16
[DEBUG] 2018-05-22 11:38:47,969 -- BPR fold [1] iter 189: loss = 367.75644, delta_loss = -2.459102, learn_rate = 7.887314E-18
[DEBUG] 2018-05-22 11:38:47,986 -- BPR fold [7] iter 189: loss = 309.11008, delta_loss = 0.3743332, learn_rate = 7.887314E-18
[DEBUG] 2018-05-22 11:38:48,055 -- BPR fold [8] iter 189: loss = 312.43808, delta_loss = 3.6850982, learn_rate = 4.0555706E-19
[DEBUG] 2018-05-22 11:38:48,076 -- BPR fold [9] iter 190: loss = 300.32925, delta_loss = 0.058099538, learn_rate = 4.258349E-19
[DEBUG] 2018-05-22 11:38:48,096 -- BPR fold [2] iter 189: loss = 326.0738, delta_loss = -0.7801791, learn_rate = 3.4783057E-17
[DEBUG] 2018-05-22 11:38:48,128 -- BPR fold [4] iter 189: loss = 363.5067, delta_loss = 5.4940825, learn_rate = 9.9301425E-21
[DEBUG] 2018-05-22 11:38:48,136 -- BPR fold [3] iter 191: loss = 285.24176, delta_loss = 1.0873089, learn_rate = 3.551438E-16
[DEBUG] 2018-05-22 11:38:48,179 -- BPR fold [6] iter 189: loss = 340.7947, delta_loss = -2.0064445, learn_rate = 3.755864E-18
[DEBUG] 2018-05-22 11:38:48,208 -- BPR fold [10] iter 185: loss = 366.67258, delta_loss = -3.9527912, learn_rate = 1.5888228E-19
[DEBUG] 2018-05-22 11:38:48,237 -- BPR fold [1] iter 190: loss = 369.121, delta_loss = -1.3645635, learn_rate = 3.943657E-18
[DEBUG] 2018-05-22 11:38:48,249 -- BPR fold [5] iter 191: loss = 283.93005, delta_loss = -2.881874, learn_rate = 7.458019E-16
[DEBUG] 2018-05-22 11:38:48,267 -- BPR fold [7] iter 190: loss = 305.87704, delta_loss = 3.233018, learn_rate = 8.28168E-18
[DEBUG] 2018-05-22 11:38:48,307 -- BPR fold [9] iter 191: loss = 304.24905, delta_loss = -3.9197764, learn_rate = 4.4712664E-19
[DEBUG] 2018-05-22 11:38:48,310 -- BPR fold [8] iter 190: loss = 310.88974, delta_loss = 1.548341, learn_rate = 4.258349E-19
[DEBUG] 2018-05-22 11:38:48,336 -- BPR fold [2] iter 190: loss = 328.946, delta_loss = -2.8722396, learn_rate = 1.7391529E-17
[DEBUG] 2018-05-22 11:38:48,363 -- BPR fold [3] iter 192: loss = 288.79376, delta_loss = -3.5520315, learn_rate = 3.7290096E-16
[DEBUG] 2018-05-22 11:38:48,373 -- BPR fold [4] iter 190: loss = 366.82635, delta_loss = -3.3196359, learn_rate = 1.04266496E-20
[DEBUG] 2018-05-22 11:38:48,401 -- BPR fold [10] iter 186: loss = 368.4718, delta_loss = -1.7992375, learn_rate = 7.944114E-20
[DEBUG] 2018-05-22 11:38:48,418 -- BPR fold [6] iter 190: loss = 335.80682, delta_loss = 4.987898, learn_rate = 1.877932E-18
[DEBUG] 2018-05-22 11:38:48,456 -- BPR fold [7] iter 191: loss = 313.34134, delta_loss = -7.4642878, learn_rate = 8.695764E-18
[DEBUG] 2018-05-22 11:38:48,471 -- BPR fold [1] iter 191: loss = 362.16025, delta_loss = 6.960759, learn_rate = 1.9718286E-18
[DEBUG] 2018-05-22 11:38:48,472 -- BPR fold [5] iter 192: loss = 282.95142, delta_loss = 0.9786526, learn_rate = 3.7290096E-16
[DEBUG] 2018-05-22 11:38:48,529 -- BPR fold [8] iter 191: loss = 310.37924, delta_loss = 0.51049566, learn_rate = 4.4712664E-19
[DEBUG] 2018-05-22 11:38:48,535 -- BPR fold [9] iter 192: loss = 303.51974, delta_loss = 0.72929436, learn_rate = 2.2356332E-19
[DEBUG] 2018-05-22 11:38:48,583 -- BPR fold [2] iter 191: loss = 323.02597, delta_loss = 5.9200635, learn_rate = 8.695764E-18
[DEBUG] 2018-05-22 11:38:48,603 -- BPR fold [3] iter 193: loss = 287.09872, delta_loss = 1.695046, learn_rate = 1.8645048E-16
[DEBUG] 2018-05-22 11:38:48,619 -- BPR fold [6] iter 191: loss = 336.17526, delta_loss = -0.36844465, learn_rate = 1.9718286E-18
[DEBUG] 2018-05-22 11:38:48,623 -- BPR fold [4] iter 191: loss = 367.6483, delta_loss = -0.82194716, learn_rate = 5.2133248E-21
[DEBUG] 2018-05-22 11:38:48,647 -- BPR fold [10] iter 187: loss = 368.08914, delta_loss = 0.382668, learn_rate = 3.972057E-20
[DEBUG] 2018-05-22 11:38:48,657 -- BPR fold [1] iter 192: loss = 361.06, delta_loss = 1.1002407, learn_rate = 2.07042E-18
[DEBUG] 2018-05-22 11:38:48,673 -- BPR fold [7] iter 192: loss = 307.71265, delta_loss = 5.628698, learn_rate = 4.347882E-18
[DEBUG] 2018-05-22 11:38:48,699 -- BPR fold [5] iter 193: loss = 282.25256, delta_loss = 0.6988395, learn_rate = 3.91546E-16
[DEBUG] 2018-05-22 11:38:48,755 -- BPR fold [8] iter 192: loss = 309.7624, delta_loss = 0.6168596, learn_rate = 4.69483E-19
[DEBUG] 2018-05-22 11:38:48,772 -- BPR fold [9] iter 193: loss = 299.98865, delta_loss = 3.531111, learn_rate = 2.347415E-19
[DEBUG] 2018-05-22 11:38:48,795 -- BPR fold [2] iter 192: loss = 323.44678, delta_loss = -0.42080832, learn_rate = 9.130552E-18
[DEBUG] 2018-05-22 11:38:48,807 -- BPR fold [3] iter 194: loss = 287.08298, delta_loss = 0.01574028, learn_rate = 1.95773E-16
[DEBUG] 2018-05-22 11:38:48,850 -- BPR fold [6] iter 192: loss = 337.47073, delta_loss = -1.2954718, learn_rate = 9.859143E-19
[DEBUG] 2018-05-22 11:38:48,858 -- BPR fold [4] iter 192: loss = 359.48892, delta_loss = 8.159378, learn_rate = 2.6066624E-21
[DEBUG] 2018-05-22 11:38:48,876 -- BPR fold [10] iter 188: loss = 362.87918, delta_loss = 5.2099586, learn_rate = 4.1706598E-20
[DEBUG] 2018-05-22 11:38:48,897 -- BPR fold [7] iter 193: loss = 310.55804, delta_loss = -2.8454032, learn_rate = 4.565276E-18
[DEBUG] 2018-05-22 11:38:48,899 -- BPR fold [1] iter 193: loss = 365.9587, delta_loss = -4.898711, learn_rate = 2.173941E-18
[DEBUG] 2018-05-22 11:38:48,934 -- BPR fold [5] iter 194: loss = 284.71872, delta_loss = -2.4661467, learn_rate = 4.1112332E-16
[DEBUG] 2018-05-22 11:38:48,959 -- BPR fold [9] iter 194: loss = 301.06528, delta_loss = -1.0766318, learn_rate = 2.4647857E-19
[DEBUG] 2018-05-22 11:38:48,974 -- BPR fold [8] iter 193: loss = 307.50238, delta_loss = 2.2600229, learn_rate = 4.9295715E-19
[DEBUG] 2018-05-22 11:38:49,005 -- BPR fold [2] iter 193: loss = 327.15118, delta_loss = -3.7044122, learn_rate = 4.565276E-18
[DEBUG] 2018-05-22 11:38:49,011 -- BPR fold [3] iter 195: loss = 284.71216, delta_loss = 2.3708405, learn_rate = 2.0556166E-16
[DEBUG] 2018-05-22 11:38:49,044 -- BPR fold [6] iter 193: loss = 339.53397, delta_loss = -2.0632274, learn_rate = 4.9295715E-19
[DEBUG] 2018-05-22 11:38:49,058 -- BPR fold [4] iter 193: loss = 369.2723, delta_loss = -9.783401, learn_rate = 2.7369956E-21
[DEBUG] 2018-05-22 11:38:49,084 -- BPR fold [10] iter 189: loss = 366.72427, delta_loss = -3.845101, learn_rate = 4.379193E-20
[DEBUG] 2018-05-22 11:38:49,094 -- BPR fold [1] iter 194: loss = 369.51843, delta_loss = -3.5597212, learn_rate = 1.0869705E-18
[DEBUG] 2018-05-22 11:38:49,102 -- BPR fold [7] iter 194: loss = 311.46783, delta_loss = -0.9097899, learn_rate = 2.282638E-18
[DEBUG] 2018-05-22 11:38:49,130 -- BPR fold [5] iter 195: loss = 281.46753, delta_loss = 3.2511876, learn_rate = 2.0556166E-16
[DEBUG] 2018-05-22 11:38:49,162 -- BPR fold [8] iter 194: loss = 309.5502, delta_loss = -2.0478356, learn_rate = 5.17605E-19
[DEBUG] 2018-05-22 11:38:49,204 -- BPR fold [9] iter 195: loss = 308.68338, delta_loss = -7.618103, learn_rate = 1.2323929E-19
[DEBUG] 2018-05-22 11:38:49,232 -- BPR fold [3] iter 196: loss = 285.5158, delta_loss = -0.80366284, learn_rate = 2.1583974E-16
[DEBUG] 2018-05-22 11:38:49,233 -- BPR fold [2] iter 194: loss = 325.5169, delta_loss = 1.634287, learn_rate = 2.282638E-18
[DEBUG] 2018-05-22 11:38:49,291 -- BPR fold [4] iter 194: loss = 360.86658, delta_loss = 8.405719, learn_rate = 1.3684978E-21
[DEBUG] 2018-05-22 11:38:49,294 -- BPR fold [6] iter 194: loss = 339.27396, delta_loss = 0.25999808, learn_rate = 2.4647857E-19
[DEBUG] 2018-05-22 11:38:49,321 -- BPR fold [10] iter 190: loss = 365.59854, delta_loss = 1.1257465, learn_rate = 2.1895965E-20
[DEBUG] 2018-05-22 11:38:49,396 -- BPR fold [7] iter 195: loss = 305.14578, delta_loss = 6.3220587, learn_rate = 1.141319E-18
[DEBUG] 2018-05-22 11:38:49,402 -- BPR fold [1] iter 195: loss = 364.40134, delta_loss = 5.117094, learn_rate = 5.4348527E-19
[DEBUG] 2018-05-22 11:38:49,412 -- BPR fold [5] iter 196: loss = 280.60266, delta_loss = 0.8648658, learn_rate = 2.1583974E-16
[DEBUG] 2018-05-22 11:38:49,436 -- BPR fold [8] iter 195: loss = 315.0339, delta_loss = -5.483705, learn_rate = 2.588025E-19
[DEBUG] 2018-05-22 11:38:49,507 -- BPR fold [9] iter 196: loss = 303.55716, delta_loss = 5.12621, learn_rate = 6.1619644E-20
[DEBUG] 2018-05-22 11:38:49,540 -- BPR fold [2] iter 195: loss = 325.96902, delta_loss = -0.45213267, learn_rate = 2.3967699E-18
[DEBUG] 2018-05-22 11:38:49,569 -- BPR fold [3] iter 197: loss = 286.28384, delta_loss = -0.7680445, learn_rate = 1.0791987E-16
[DEBUG] 2018-05-22 11:38:49,596 -- BPR fold [6] iter 195: loss = 337.53098, delta_loss = 1.7430048, learn_rate = 2.588025E-19
[DEBUG] 2018-05-22 11:38:49,618 -- BPR fold [4] iter 195: loss = 365.0637, delta_loss = -4.1971126, learn_rate = 1.4369227E-21
[DEBUG] 2018-05-22 11:38:49,650 -- BPR fold [10] iter 191: loss = 363.0304, delta_loss = 2.5681527, learn_rate = 2.2990763E-20
[DEBUG] 2018-05-22 11:38:49,686 -- BPR fold [1] iter 196: loss = 354.90775, delta_loss = 9.493581, learn_rate = 5.706595E-19
[DEBUG] 2018-05-22 11:38:49,721 -- BPR fold [7] iter 196: loss = 307.86646, delta_loss = -2.7206635, learn_rate = 1.1983849E-18
[DEBUG] 2018-05-22 11:38:49,785 -- BPR fold [8] iter 196: loss = 310.7114, delta_loss = 4.32253, learn_rate = 1.2940125E-19
[DEBUG] 2018-05-22 11:38:49,791 -- BPR fold [5] iter 197: loss = 283.14383, delta_loss = -2.5411644, learn_rate = 2.2663174E-16
[DEBUG] 2018-05-22 11:38:49,882 -- BPR fold [9] iter 197: loss = 302.84637, delta_loss = 0.7107824, learn_rate = 6.4700626E-20
[DEBUG] 2018-05-22 11:38:49,888 -- BPR fold [2] iter 196: loss = 325.3527, delta_loss = 0.61633503, learn_rate = 1.1983849E-18
[DEBUG] 2018-05-22 11:38:49,893 -- BPR fold [3] iter 198: loss = 284.60022, delta_loss = 1.683642, learn_rate = 5.3959936E-17
[DEBUG] 2018-05-22 11:38:49,916 -- BPR fold [6] iter 196: loss = 335.09305, delta_loss = 2.4379168, learn_rate = 2.7174263E-19
[DEBUG] 2018-05-22 11:38:49,938 -- BPR fold [4] iter 196: loss = 369.17868, delta_loss = -4.114991, learn_rate = 7.1846134E-22
[DEBUG] 2018-05-22 11:38:49,958 -- BPR fold [10] iter 192: loss = 370.82224, delta_loss = -7.7918563, learn_rate = 2.4140302E-20
[DEBUG] 2018-05-22 11:38:49,973 -- BPR fold [1] iter 197: loss = 362.25818, delta_loss = -7.3504353, learn_rate = 5.9919247E-19
[DEBUG] 2018-05-22 11:38:49,992 -- BPR fold [7] iter 197: loss = 310.72623, delta_loss = -2.8597746, learn_rate = 5.9919247E-19
[DEBUG] 2018-05-22 11:38:50,031 -- BPR fold [5] iter 198: loss = 279.9093, delta_loss = 3.2345204, learn_rate = 1.1331587E-16
[DEBUG] 2018-05-22 11:38:50,039 -- BPR fold [8] iter 197: loss = 310.9, delta_loss = -0.18860051, learn_rate = 1.3587132E-19
[DEBUG] 2018-05-22 11:38:50,093 -- BPR fold [9] iter 198: loss = 301.31345, delta_loss = 1.5329309, learn_rate = 6.793566E-20
[DEBUG] 2018-05-22 11:38:50,106 -- BPR fold [2] iter 197: loss = 323.1067, delta_loss = 2.2460072, learn_rate = 1.2583043E-18
[DEBUG] 2018-05-22 11:38:50,111 -- BPR fold [3] iter 199: loss = 284.7797, delta_loss = -0.1794679, learn_rate = 5.6657935E-17
[DEBUG] 2018-05-22 11:38:50,134 -- BPR fold [6] iter 197: loss = 329.49628, delta_loss = 5.5967665, learn_rate = 2.8532975E-19
[DEBUG] 2018-05-22 11:38:50,138 -- BPR fold [1] iter 198: loss = 362.3831, delta_loss = -0.12490557, learn_rate = 2.9959624E-19
[DEBUG] 2018-05-22 11:38:50,155 -- BPR fold [4] iter 197: loss = 363.79398, delta_loss = 5.3847237, learn_rate = 3.5923067E-22
[DEBUG] 2018-05-22 11:38:50,169 -- BPR fold [10] iter 193: loss = 363.45892, delta_loss = 7.36332, learn_rate = 1.2070151E-20
[DEBUG] 2018-05-22 11:38:50,208 -- BPR fold [7] iter 198: loss = 309.8116, delta_loss = 0.9145918, learn_rate = 2.9959624E-19
[DEBUG] 2018-05-22 11:38:50,242 -- BPR fold [8] iter 198: loss = 309.5007, delta_loss = 1.3992736, learn_rate = 6.793566E-20
[DEBUG] 2018-05-22 11:38:50,279 -- BPR fold [5] iter 199: loss = 281.97678, delta_loss = -2.0674617, learn_rate = 1.1898166E-16
[DEBUG] 2018-05-22 11:38:50,329 -- BPR fold [9] iter 199: loss = 302.8551, delta_loss = -1.5416578, learn_rate = 7.133244E-20
[DEBUG] 2018-05-22 11:38:50,331 -- BPR fold [3] iter 200: loss = 284.94852, delta_loss = -0.16882089, learn_rate = 2.8328967E-17
[DEBUG] 2018-05-22 11:38:50,331 -- BPR fold [3] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,334 -- BPR fold [3] has candidate items: 499
[DEBUG] 2018-05-22 11:38:50,362 -- BPR fold [6] iter 198: loss = 336.44684, delta_loss = -6.9505706, learn_rate = 2.9959624E-19
[DEBUG] 2018-05-22 11:38:50,392 -- BPR fold [2] iter 198: loss = 323.87735, delta_loss = -0.77067184, learn_rate = 1.3212194E-18
[DEBUG] 2018-05-22 11:38:50,448 -- BPR fold [4] iter 198: loss = 362.5532, delta_loss = 1.2407825, learn_rate = 3.7719221E-22
[DEBUG] 2018-05-22 11:38:50,454 -- BPR fold [1] iter 199: loss = 363.58658, delta_loss = -1.2034924, learn_rate = 1.4979812E-19
[DEBUG] 2018-05-22 11:38:50,468 -- BPR fold [10] iter 194: loss = 371.86646, delta_loss = -8.407524, learn_rate = 1.2673658E-20
[DEBUG] 2018-05-22 11:38:50,525 -- BPR fold [7] iter 199: loss = 312.7691, delta_loss = -2.957472, learn_rate = 3.1457606E-19
[DEBUG] 2018-05-22 11:38:50,582 -- BPR fold [8] iter 199: loss = 312.74942, delta_loss = -3.2487183, learn_rate = 7.133244E-20
[DEBUG] 2018-05-22 11:38:50,593 -- BPR fold [3] evaluates progress: 300 / 59
[DEBUG] 2018-05-22 11:38:50,599 -- BPR fold [5] iter 200: loss = 283.37305, delta_loss = -1.3962857, learn_rate = 5.949083E-17
[DEBUG] 2018-05-22 11:38:50,599 -- BPR fold [5] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,600 -- BPR fold [5] has candidate items: 495
[DEBUG] 2018-05-22 11:38:50,633 -- BPR fold [3] evaluates progress: 100 / 59
[DEBUG] 2018-05-22 11:38:50,665 -- BPR fold [3] has writeen item recommendations to /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/BPR-top-10-items fold [3].txt
[DEBUG] 2018-05-22 11:38:50,682 -- BPR fold [9] iter 200: loss = 302.70248, delta_loss = 0.15263544, learn_rate = 3.566622E-20
[DEBUG] 2018-05-22 11:38:50,682 -- BPR fold [9] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,698 -- BPR fold [5] has writeen item recommendations to /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/BPR-top-10-items fold [5].txt
[DEBUG] 2018-05-22 11:38:50,706 -- BPR fold [6] iter 199: loss = 339.32495, delta_loss = -2.8780913, learn_rate = 1.4979812E-19
[DEBUG] 2018-05-22 11:38:50,715 -- BPR fold [4] iter 199: loss = 366.85297, delta_loss = -4.2997828, learn_rate = 3.9605182E-22
[DEBUG] 2018-05-22 11:38:50,721 -- BPR fold [3]: Pre1: 0.000000, Pre3: 0.000000, Pre5: 0.000000, Pre10: 0.000000, Rec1: 0.000000, Rec3: 0.000000, Rec5: 0.000000, Rec10: 0.000000, F11: 0.000000, F13: 0.000000, F15: 0.000000, F110: 0.000000, AUC: 0.500000, MAP1: 0.000000, MAP3: 0.000000, MAP5: 0.000000, MAP10: 0.000000, NDCG: 0.000000, MRR: 0.000000	Time: 00:51, 00:00
[DEBUG] 2018-05-22 11:38:50,721 -- BPR fold [5]: Pre1: 0.000000, Pre3: 0.000000, Pre5: 0.000000, Pre10: 0.000000, Rec1: 0.000000, Rec3: 0.000000, Rec5: 0.000000, Rec10: 0.000000, F11: 0.000000, F13: 0.000000, F15: 0.000000, F110: 0.000000, AUC: 0.500000, MAP1: 0.000000, MAP3: 0.000000, MAP5: 0.000000, MAP10: 0.000000, NDCG: 0.000000, MRR: 0.000000	Time: 00:51, 00:00
[DEBUG] 2018-05-22 11:38:50,724 -- BPR fold [9] has candidate items: 496
[DEBUG] 2018-05-22 11:38:50,731 -- BPR fold [2] iter 199: loss = 320.13022, delta_loss = 3.7471488, learn_rate = 6.606097E-19
[DEBUG] 2018-05-22 11:38:50,745 -- BPR fold [1] iter 200: loss = 366.20142, delta_loss = -2.6148295, learn_rate = 7.489906E-20
[DEBUG] 2018-05-22 11:38:50,746 -- BPR fold [1] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,748 -- BPR fold [1] has candidate items: 501
[DEBUG] 2018-05-22 11:38:50,776 -- BPR fold [10] iter 195: loss = 361.5956, delta_loss = 10.270826, learn_rate = 6.336829E-21
[DEBUG] 2018-05-22 11:38:50,837 -- BPR fold [9] has writeen item recommendations to /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/BPR-top-10-items fold [9].txt
[DEBUG] 2018-05-22 11:38:50,840 -- BPR fold [9]: Pre1: 0.000000, Pre3: 0.041667, Pre5: 0.025000, Pre10: 0.012500, Rec1: 0.000000, Rec3: 0.125000, Rec5: 0.125000, Rec10: 0.125000, F11: 0.000000, F13: 0.069444, F15: 0.041667, F110: 0.022727, AUC: 0.561995, MAP1: 0.000000, MAP3: 0.041667, MAP5: 0.041667, MAP10: 0.041667, NDCG: 0.062500, MRR: 0.041667	Time: 00:51, 00:00
[DEBUG] 2018-05-22 11:38:50,847 -- BPR fold [7] iter 200: loss = 311.32422, delta_loss = 1.4448901, learn_rate = 1.5728803E-19
[DEBUG] 2018-05-22 11:38:50,849 -- BPR fold [7] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,853 -- BPR fold [7] has candidate items: 499
[DEBUG] 2018-05-22 11:38:50,887 -- BPR fold [8] iter 200: loss = 306.0859, delta_loss = 6.6635146, learn_rate = 3.566622E-20
[DEBUG] 2018-05-22 11:38:50,887 -- BPR fold [8] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,889 -- BPR fold [8] has candidate items: 498
[DEBUG] 2018-05-22 11:38:50,891 -- BPR fold [1] evaluates progress: 500 / 61
[DEBUG] 2018-05-22 11:38:50,905 -- BPR fold [1] has writeen item recommendations to /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/BPR-top-10-items fold [1].txt
[DEBUG] 2018-05-22 11:38:50,906 -- BPR fold [1]: Pre1: 0.000000, Pre3: 0.000000, Pre5: 0.000000, Pre10: 0.000000, Rec1: 0.000000, Rec3: 0.000000, Rec5: 0.000000, Rec10: 0.000000, F11: 0.000000, F13: 0.000000, F15: 0.000000, F110: 0.000000, AUC: 0.500000, MAP1: 0.000000, MAP3: 0.000000, MAP5: 0.000000, MAP10: 0.000000, NDCG: 0.000000, MRR: 0.000000	Time: 00:52, 00:00
[DEBUG] 2018-05-22 11:38:50,938 -- BPR fold [7] evaluates progress: 200 / 60
[DEBUG] 2018-05-22 11:38:50,948 -- BPR fold [6] iter 200: loss = 335.03955, delta_loss = 4.2853856, learn_rate = 7.489906E-20
[DEBUG] 2018-05-22 11:38:50,948 -- BPR fold [6] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,949 -- BPR fold [6] has candidate items: 499
[DEBUG] 2018-05-22 11:38:50,958 -- BPR fold [7] has writeen item recommendations to /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/BPR-top-10-items fold [7].txt
[DEBUG] 2018-05-22 11:38:50,959 -- BPR fold [2] iter 200: loss = 325.86148, delta_loss = -5.7312837, learn_rate = 6.936402E-19
[DEBUG] 2018-05-22 11:38:50,959 -- BPR fold [2] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,962 -- BPR fold [7]: Pre1: 0.000000, Pre3: 0.000000, Pre5: 0.000000, Pre10: 0.000000, Rec1: 0.000000, Rec3: 0.000000, Rec5: 0.000000, Rec10: 0.000000, F11: 0.000000, F13: 0.000000, F15: 0.000000, F110: 0.000000, AUC: 0.500000, MAP1: 0.000000, MAP3: 0.000000, MAP5: 0.000000, MAP10: 0.000000, NDCG: 0.000000, MRR: 0.000000	Time: 00:52, 00:00
[DEBUG] 2018-05-22 11:38:50,964 -- BPR fold [2] has candidate items: 497
[DEBUG] 2018-05-22 11:38:50,966 -- BPR fold [4] iter 200: loss = 366.0107, delta_loss = 0.8422746, learn_rate = 1.9802591E-22
[DEBUG] 2018-05-22 11:38:50,966 -- BPR fold [4] evaluate test data ... 
[DEBUG] 2018-05-22 11:38:50,968 -- BPR fold [4] has candidate items: 497
[DEBUG] 2018-05-22 11:38:50,973 -- BPR fold [4] evaluates progress: 400 / 59
[DEBUG] 2018-05-22 11:38:50,983 -- BPR fold [8] has writeen item recommendations to /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/BPR-top-10-items fold [8].txt
[DEBUG] 2018-05-22 11:38:50,984 -- BPR fold [8]: Pre1: 0.000000, Pre3: 0.000000, Pre5: 0.000000, Pre10: 0.000000, Rec1: 0.000000, Rec3: 0.000000, Rec5: 0.000000, Rec10: 0.000000, F11: 0.000000, F13: 0.000000, F15: 0.000000, F110: 0.000000, AUC: 0.500000, MAP1: 0.000000, MAP3: 0.000000, MAP5: 0.000000, MAP10: 0.000000, NDCG: 0.000000, MRR: 0.000000	Time: 00:52, 00:00
[DEBUG] 2018-05-22 11:38:51,002 -- BPR fold [10] iter 196: loss = 368.2212, delta_loss = -6.6255693, learn_rate = 6.6536704E-21
[DEBUG] 2018-05-22 11:38:51,038 -- BPR fold [6] has writeen item recommendations to /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/BPR-top-10-items fold [6].txt
[DEBUG] 2018-05-22 11:38:51,038 -- BPR fold [2] has writeen item recommendations to /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/BPR-top-10-items fold [2].txt
[DEBUG] 2018-05-22 11:38:51,039 -- BPR fold [2]: Pre1: 0.000000, Pre3: 0.000000, Pre5: 0.000000, Pre10: 0.000000, Rec1: 0.000000, Rec3: 0.000000, Rec5: 0.000000, Rec10: 0.000000, F11: 0.000000, F13: 0.000000, F15: 0.000000, F110: 0.000000, AUC: 0.500000, MAP1: 0.000000, MAP3: 0.000000, MAP5: 0.000000, MAP10: 0.000000, NDCG: 0.000000, MRR: 0.000000	Time: 00:52, 00:00
